sample_name,outcome,predictor,predictor_type,test_family,n_complete,public_n_complete,n_outcome_yes,n_outcome_no,n_predictor_levels,weighted_pct_outcome_yes_overall,effect_measure,effect_value,weighted_mean_predictor_yes,weighted_mean_predictor_no,p_value,test_status,p_value_bh,preliminary_bivariate_decision,effect_abs,outcome_label,preliminary_outcome_decision,predictor_label,predictor_type_main,predictor_role,preliminary_modeling_decision
strict_grade_10_12_age_15_19,a_H1CO6_yesno,num_H1GI20,categorical,binary_outcome_by_categorical_predictor,1738,1738,1197,541,3,69.1378569732184,range_weighted_pct_yes_across_predictor_categories,5.432406988264702,NA,NA,0.12952470331825183,rao_scott_chisq_completed,0.175161184526787,no_bivariate_evidence,5.432406988264702,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
strict_grade_10_12_age_15_19,a_H1CO6_yesno,num_H1WP9,categorical,binary_outcome_by_categorical_predictor,1579,1579,1098,481,5,70.04011016720236,range_weighted_pct_yes_across_predictor_categories,13.686756982155174,NA,NA,0.13067580432950776,rao_scott_chisq_completed,0.175161184526787,no_bivariate_evidence,13.686756982155174,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
strict_grade_10_12_age_15_19,a_H1CO6_yesno,num_PA21,binary,binary_outcome_by_categorical_predictor,1410,1410,985,425,2,70.21964253019766,range_weighted_pct_yes_across_predictor_categories,6.8816133250527685,NA,NA,0.17667634250087863,rao_scott_chisq_completed,0.2318876995324032,no_bivariate_evidence,6.8816133250527685,NA,candidate_outcome_for_bivariate_analysis,NA,binary,numeric_cleaned_item,candidate_for_modeling
strict_grade_10_12_age_15_19,a_H1CO6_yesno,num_H1GI1M,continuous,binary_outcome_by_continuous_predictor,1738,1738,1197,541,NA,69.1378569732184,weighted_mean_difference_yes_minus_no,0.22513756620210668,6.740232223629906,6.5150946574278,0.27045185759470075,weighted_t_test_completed,0.3477238169074724,no_bivariate_evidence,0.22513756620210668,NA,candidate_outcome_for_bivariate_analysis,NA,continuous,numeric_cleaned_item,candidate_for_modeling
strict_grade_10_12_age_15_19,a_H1CO6_yesno,num_H1MO2,categorical,binary_outcome_by_categorical_predictor,1703,1703,1182,521,5,69.92854983080075,range_weighted_pct_yes_across_predictor_categories,12.309161273961351,NA,NA,0.28834432478173666,rao_scott_chisq_completed,0.3633138492249882,no_bivariate_evidence,12.309161273961351,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
strict_grade_10_12_age_15_19,a_H1CO6_yesno,num_H1PF17,categorical,binary_outcome_by_categorical_predictor,1688,1688,1167,521,5,69.42256872628944,range_weighted_pct_yes_across_predictor_categories,15.246321750086402,NA,NA,0.30688111919393335,rao_scott_chisq_completed,0.37744163849967943,no_bivariate_evidence,15.246321750086402,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
strict_grade_10_12_age_15_19,a_H1CO6_yesno,a_age_wave1,continuous,binary_outcome_by_continuous_predictor,1738,1738,1197,541,NA,69.1378569732184,weighted_mean_difference_yes_minus_no,-0.0552551906312857,17.093146362950893,17.14840155358218,0.3115391301902116,weighted_t_test_completed,0.37744163849967943,no_bivariate_evidence,0.0552551906312857,NA,candidate_outcome_for_bivariate_analysis,NA,continuous,core_covariate,candidate_for_modeling
strict_grade_10_12_age_15_19,a_H1CO6_yesno,derived_age_wave1,categorical,binary_outcome_by_categorical_predictor,1738,1738,1197,541,5,69.1378569732184,range_weighted_pct_yes_across_predictor_categories,12.098271313649306,NA,NA,0.38390862376436313,rao_scott_chisq_completed,0.4563442131538656,no_bivariate_evidence,12.098271313649306,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,script05_derived_variable,candidate_for_modeling
strict_grade_10_12_age_15_19,a_H1CO6_yesno,num_H1WP14,categorical,binary_outcome_by_categorical_predictor,1101,1101,781,320,5,71.43128300639806,range_weighted_pct_yes_across_predictor_categories,42.25766385955499,NA,NA,0.404067248989848,rao_scott_chisq_completed,0.47141179048815607,no_bivariate_evidence,42.25766385955499,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
strict_grade_10_12_age_15_19,a_H1CO6_yesno,num_H1WP1,binary,binary_outcome_by_categorical_predictor,1651,1651,1147,504,2,69.92898084798092,range_weighted_pct_yes_across_predictor_categories,1.737573167407163,NA,NA,0.49230820990500435,rao_scott_chisq_completed,0.5639166768002777,no_bivariate_evidence,1.737573167407163,NA,candidate_outcome_for_bivariate_analysis,NA,binary,numeric_cleaned_item,candidate_for_modeling
strict_grade_10_12_age_15_19,a_H1CO6_yesno,num_H1RP3,categorical,binary_outcome_by_categorical_predictor,1736,1736,1197,539,5,69.31319261779531,range_weighted_pct_yes_across_predictor_categories,15.089341325392041,NA,NA,0.6244944235329761,rao_scott_chisq_completed,0.6955945661969174,no_bivariate_evidence,15.089341325392041,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
strict_grade_10_12_age_15_19,a_H1CO6_yesno,num_H1PF9,categorical,binary_outcome_by_categorical_predictor,1701,1701,1173,528,5,69.28446195642395,range_weighted_pct_yes_across_predictor_categories,16.605990820011357,NA,NA,0.6293474646543538,rao_scott_chisq_completed,0.6955945661969174,no_bivariate_evidence,16.605990820011357,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
strict_grade_10_12_age_15_19,a_H1CO6_yesno,num_H1MO5,categorical,binary_outcome_by_categorical_predictor,1700,1700,1180,520,5,69.9381013458883,range_weighted_pct_yes_across_predictor_categories,5.83463411110435,NA,NA,0.6855413435704925,rao_scott_chisq_completed,0.744639735257604,no_bivariate_evidence,5.83463411110435,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
strict_grade_10_12_age_15_19,a_H1CO6_yesno,num_H1MO12,categorical,binary_outcome_by_categorical_predictor,1700,1700,1182,518,5,70.10202065213778,range_weighted_pct_yes_across_predictor_categories,4.571807783161503,NA,NA,0.7131685907018945,rao_scott_chisq_completed,0.7615190036308366,no_bivariate_evidence,4.571807783161503,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
strict_grade_10_12_age_15_19,a_H1CO6_yesno,num_H1RP6,categorical,binary_outcome_by_categorical_predictor,1731,1731,1191,540,5,69.05852282518691,range_weighted_pct_yes_across_predictor_categories,5.673753053336057,NA,NA,0.7915726334467934,rao_scott_chisq_completed,0.8311512651191331,no_bivariate_evidence,5.673753053336057,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
strict_grade_10_12_age_15_19,a_H1CO6_yesno,num_IMONTH,categorical,binary_outcome_by_categorical_predictor,1738,1738,1197,541,10,69.1378569732184,range_weighted_pct_yes_across_predictor_categories,35.80305623082597,NA,NA,0.8662048841371204,rao_scott_chisq_completed,0.8946050442727637,no_bivariate_evidence,35.80305623082597,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
strict_grade_10_12_age_15_19,a_H1CO6_yesno,num_H1TS8,binary,binary_outcome_by_categorical_predictor,1737,1737,1196,541,2,69.1043320748611,range_weighted_pct_yes_across_predictor_categories,0.41901070162884935,NA,NA,0.9320354198872763,rao_scott_chisq_completed,0.9470682492402969,no_bivariate_evidence,0.41901070162884935,NA,candidate_outcome_for_bivariate_analysis,NA,binary,numeric_cleaned_item,candidate_for_modeling
strict_grade_10_12_age_15_19,a_H1CO6_yesno,num_H1MO3,categorical,binary_outcome_by_categorical_predictor,1705,1705,1184,521,5,69.97593963357592,range_weighted_pct_yes_across_predictor_categories,1.709709231597401,NA,NA,0.9929813954497374,rao_scott_chisq_completed,0.9929813954497374,no_bivariate_evidence,1.709709231597401,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
strict_grade_10_12_age_15_19,a_H1CO6_yesno,a_female,binary,binary_outcome_by_categorical_predictor,1738,1738,1197,541,1,69.1378569732184,range_weighted_pct_yes_across_predictor_categories,0,NA,NA,NA,insufficient_complete_cases_or_cells,NA,test_not_available,0,NA,candidate_outcome_for_bivariate_analysis,NA,binary,core_covariate,candidate_for_modeling
strict_grade_10_12_age_15_19,a_H1CO6_yesno,derived_age_15_19_flag,binary,binary_outcome_by_categorical_predictor,1738,1738,1197,541,1,69.1378569732184,range_weighted_pct_yes_across_predictor_categories,0,NA,NA,NA,insufficient_complete_cases_or_cells,NA,test_not_available,0,NA,candidate_outcome_for_bivariate_analysis,NA,binary,script05_derived_variable,candidate_for_modeling
strict_grade_10_12_age_15_19,a_H1CO6_yesno,derived_grade_10_12_flag,binary,binary_outcome_by_categorical_predictor,1738,1738,1197,541,1,69.1378569732184,range_weighted_pct_yes_across_predictor_categories,0,NA,NA,NA,insufficient_complete_cases_or_cells,NA,test_not_available,0,NA,candidate_outcome_for_bivariate_analysis,NA,binary,script05_derived_variable,candidate_for_modeling
strict_grade_10_12_age_15_19,a_H1CO6_yesno,derived_main_sample_flag,binary,binary_outcome_by_categorical_predictor,1738,1738,1197,541,1,69.1378569732184,range_weighted_pct_yes_across_predictor_categories,0,NA,NA,NA,insufficient_complete_cases_or_cells,NA,test_not_available,0,NA,candidate_outcome_for_bivariate_analysis,NA,binary,script05_derived_variable,candidate_for_modeling
strict_grade_10_12_age_15_19,a_H1CO6_yesno,derived_strict_sample_flag,binary,binary_outcome_by_categorical_predictor,1738,1738,1197,541,1,69.1378569732184,range_weighted_pct_yes_across_predictor_categories,0,NA,NA,NA,insufficient_complete_cases_or_cells,NA,test_not_available,0,NA,candidate_outcome_for_bivariate_analysis,NA,binary,script05_derived_variable,candidate_for_modeling
strict_grade_10_12_age_15_19,a_H1CO6_yesno,num_H1CO1,binary,binary_outcome_by_categorical_predictor,1738,1738,1197,541,1,69.1378569732184,range_weighted_pct_yes_across_predictor_categories,0,NA,NA,NA,insufficient_complete_cases_or_cells,NA,test_not_available,0,NA,candidate_outcome_for_bivariate_analysis,NA,binary,numeric_cleaned_item,candidate_for_modeling
strict_grade_10_12_age_15_19,a_H1CO6_yesno,num_IYEAR,categorical,binary_outcome_by_categorical_predictor,1738,1738,1197,541,1,69.1378569732184,range_weighted_pct_yes_across_predictor_categories,0,NA,NA,NA,insufficient_complete_cases_or_cells,NA,test_not_available,0,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
strict_grade_10_12_age_15_19,a_H1CO8_yesno,num_H1MO2,categorical,binary_outcome_by_categorical_predictor,383,383,234,149,5,63.57552497275848,range_weighted_pct_yes_across_predictor_categories,37.08411102312726,NA,NA,0.0017958464724997297,rao_scott_chisq_completed,0.06523732012110345,candidate_association_unadjusted_only,37.08411102312726,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
strict_grade_10_12_age_15_19,a_H1CO8_yesno,num_H1MO3,categorical,binary_outcome_by_categorical_predictor,383,383,234,149,5,63.57552497275848,range_weighted_pct_yes_across_predictor_categories,35.538685813415675,NA,NA,0.0020710260355905857,rao_scott_chisq_completed,0.06523732012110345,candidate_association_unadjusted_only,35.538685813415675,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
strict_grade_10_12_age_15_19,a_H1CO8_yesno,num_H1BC6,categorical,binary_outcome_by_categorical_predictor,395,395,241,154,5,63.142871776005485,range_weighted_pct_yes_across_predictor_categories,31.10711480836698,NA,NA,0.009977195976615512,rao_scott_chisq_completed,0.11991855254632199,candidate_association_unadjusted_only,31.10711480836698,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
strict_grade_10_12_age_15_19,a_H1CO8_yesno,num_H1PA3,categorical,binary_outcome_by_categorical_predictor,348,348,210,138,5,62.5965477270827,range_weighted_pct_yes_across_predictor_categories,28.716050802073894,NA,NA,0.01074798886097229,rao_scott_chisq_completed,0.11991855254632199,candidate_association_unadjusted_only,28.716050802073894,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
strict_grade_10_12_age_15_19,a_H1CO8_yesno,num_H1PF6,categorical,binary_outcome_by_categorical_predictor,396,396,244,152,5,64.09022632588206,range_weighted_pct_yes_across_predictor_categories,55.374501408348664,NA,NA,0.010750810951475839,rao_scott_chisq_completed,0.11991855254632199,candidate_association_unadjusted_only,55.374501408348664,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
strict_grade_10_12_age_15_19,a_H1CO8_yesno,num_H1MO10,categorical,binary_outcome_by_categorical_predictor,383,383,234,149,5,63.57552497275848,range_weighted_pct_yes_across_predictor_categories,23.872144718844275,NA,NA,0.011420814528221142,rao_scott_chisq_completed,0.11991855254632199,candidate_association_unadjusted_only,23.872144718844275,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
strict_grade_10_12_age_15_19,a_H1CO8_yesno,num_H1RP5,categorical,binary_outcome_by_categorical_predictor,397,397,243,154,5,63.29941614862151,range_weighted_pct_yes_across_predictor_categories,42.40627677724076,NA,NA,0.025797092982638083,rao_scott_chisq_completed,0.2302506598375214,candidate_association_unadjusted_only,42.40627677724076,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
strict_grade_10_12_age_15_19,a_H1CO8_yesno,num_H1HS9,binary,binary_outcome_by_categorical_predictor,398,398,244,154,2,63.367335939552056,range_weighted_pct_yes_across_predictor_categories,16.62127041326481,NA,NA,0.032567314776301294,rao_scott_chisq_completed,0.2302506598375214,candidate_association_unadjusted_only,16.62127041326481,NA,candidate_outcome_for_bivariate_analysis,NA,binary,numeric_cleaned_item,candidate_for_modeling
strict_grade_10_12_age_15_19,a_H1CO8_yesno,num_H1WP8,categorical,binary_outcome_by_categorical_predictor,372,372,226,146,8,62.430958517954,range_weighted_pct_yes_across_predictor_categories,39.2074854378209,NA,NA,0.0328929514053602,rao_scott_chisq_completed,0.2302506598375214,candidate_association_unadjusted_only,39.2074854378209,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
strict_grade_10_12_age_15_19,a_H1CO8_yesno,num_H1WP14,categorical,binary_outcome_by_categorical_predictor,250,250,147,103,4,60.111983897740984,range_weighted_pct_yes_across_predictor_categories,41.721596534534356,NA,NA,0.03789146148802111,rao_scott_chisq_completed,0.238716207374533,candidate_association_unadjusted_only,41.721596534534356,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
strict_grade_10_12_age_15_19,a_H1CO8_yesno,num_H1WP1,binary,binary_outcome_by_categorical_predictor,372,372,226,146,2,62.430958517954,range_weighted_pct_yes_across_predictor_categories,10.996734673386747,NA,NA,0.04790317357397946,rao_scott_chisq_completed,0.26786379732972354,candidate_association_unadjusted_only,10.996734673386747,NA,candidate_outcome_for_bivariate_analysis,NA,binary,numeric_cleaned_item,candidate_for_modeling
strict_grade_10_12_age_15_19,a_H1CO8_yesno,a_age_wave1,continuous,binary_outcome_by_continuous_predictor,398,398,244,154,NA,63.367335939552056,weighted_mean_difference_yes_minus_no,0.21257802739824427,17.224103672229646,17.0115256448314,0.05170423242215916,weighted_t_test_completed,0.26786379732972354,no_bivariate_evidence,0.21257802739824427,NA,candidate_outcome_for_bivariate_analysis,NA,continuous,core_covariate,candidate_for_modeling
strict_grade_10_12_age_15_19,a_H1CO8_yesno,num_H1PR5,categorical,binary_outcome_by_categorical_predictor,398,398,244,154,5,63.367335939552056,range_weighted_pct_yes_across_predictor_categories,22.276633756969176,NA,NA,0.05860195662191421,rao_scott_chisq_completed,0.26786379732972354,no_bivariate_evidence,22.276633756969176,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
strict_grade_10_12_age_15_19,a_H1CO8_yesno,num_H1MO13,categorical,binary_outcome_by_categorical_predictor,382,382,234,148,5,63.94498262750561,range_weighted_pct_yes_across_predictor_categories,25.27759213383331,NA,NA,0.05952528829549412,rao_scott_chisq_completed,0.26786379732972354,no_bivariate_evidence,25.27759213383331,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
strict_grade_10_12_age_15_19,a_H1CO8_yesno,num_H1RF1,continuous,binary_outcome_by_continuous_predictor,249,249,146,103,NA,59.95975958499919,weighted_mean_difference_yes_minus_no,0.6443810878503538,5.657724773999428,5.013343686149074,0.10938783875283817,weighted_t_test_completed,0.4594289227619203,no_bivariate_evidence,0.6443810878503538,NA,candidate_outcome_for_bivariate_analysis,NA,continuous,numeric_cleaned_item,candidate_for_modeling
strict_grade_10_12_age_15_19,a_H1CO8_yesno,num_H1ED23,categorical,binary_outcome_by_categorical_predictor,398,398,244,154,5,63.367335939552056,range_weighted_pct_yes_across_predictor_categories,17.479290169735194,NA,NA,0.12450914604488059,rao_scott_chisq_completed,0.4799903776697958,no_bivariate_evidence,17.479290169735194,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
strict_grade_10_12_age_15_19,a_H1CO8_yesno,num_H1MO1,categorical,binary_outcome_by_categorical_predictor,383,383,234,149,5,63.57552497275848,range_weighted_pct_yes_across_predictor_categories,21.449067696149648,NA,NA,0.1295212130220084,rao_scott_chisq_completed,0.4799903776697958,no_bivariate_evidence,21.449067696149648,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
strict_grade_10_12_age_15_19,a_H1CO8_yesno,num_H1RP6,categorical,binary_outcome_by_categorical_predictor,398,398,244,154,5,63.367335939552056,range_weighted_pct_yes_across_predictor_categories,16.0797698168504,NA,NA,0.16532445432090473,rao_scott_chisq_completed,0.5786355901231666,no_bivariate_evidence,16.0797698168504,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
strict_grade_10_12_age_15_19,a_H1CO8_yesno,num_H1MO5,categorical,binary_outcome_by_categorical_predictor,381,381,233,148,5,63.60632870841453,range_weighted_pct_yes_across_predictor_categories,36.815322645056376,NA,NA,0.1852550342112293,rao_scott_chisq_completed,0.6142666923846024,no_bivariate_evidence,36.815322645056376,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
strict_grade_10_12_age_15_19,a_H1CO8_yesno,num_H1BC4,categorical,binary_outcome_by_categorical_predictor,396,396,243,153,5,63.4644207319663,range_weighted_pct_yes_across_predictor_categories,15.771622436809842,NA,NA,0.24927595333365551,rao_scott_chisq_completed,0.7442507889928549,no_bivariate_evidence,15.771622436809842,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
strict_grade_10_12_age_15_19,a_H1CO8_yesno,num_H1PF9,categorical,binary_outcome_by_categorical_predictor,389,389,240,149,5,64.45503535882624,range_weighted_pct_yes_across_predictor_categories,48.98972414822214,NA,NA,0.2497980182712844,rao_scott_chisq_completed,0.7442507889928549,no_bivariate_evidence,48.98972414822214,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
strict_grade_10_12_age_15_19,a_H1CO8_yesno,num_PA55,continuous,binary_outcome_by_continuous_predictor,266,266,161,105,NA,60.95547239700942,weighted_mean_difference_yes_minus_no,-6.686189629195383,38.294204650286055,44.98039427948144,0.2598971009181398,weighted_t_test_completed,0.7442507889928549,no_bivariate_evidence,6.686189629195383,NA,candidate_outcome_for_bivariate_analysis,NA,continuous,numeric_cleaned_item,candidate_for_modeling
strict_grade_10_12_age_15_19,a_H1CO8_yesno,num_H1BC5,categorical,binary_outcome_by_categorical_predictor,396,396,242,154,5,63.18542157652969,range_weighted_pct_yes_across_predictor_categories,19.39887381149847,NA,NA,0.2817291219942355,rao_scott_chisq_completed,0.7716928124189929,no_bivariate_evidence,19.39887381149847,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
strict_grade_10_12_age_15_19,a_H1CO8_yesno,num_PA21,binary,binary_outcome_by_categorical_predictor,315,315,191,124,2,61.44355307880483,range_weighted_pct_yes_across_predictor_categories,14.162521028149804,NA,NA,0.2995698132371386,rao_scott_chisq_completed,0.7863707597474888,no_bivariate_evidence,14.162521028149804,NA,candidate_outcome_for_bivariate_analysis,NA,binary,numeric_cleaned_item,candidate_for_modeling
strict_grade_10_12_age_15_19,a_H1CO8_yesno,derived_age_wave1,categorical,binary_outcome_by_categorical_predictor,398,398,244,154,5,63.367335939552056,range_weighted_pct_yes_across_predictor_categories,21.402985013399913,NA,NA,0.368589695584329,rao_scott_chisq_completed,0.8358852402517132,no_bivariate_evidence,21.402985013399913,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,script05_derived_variable,candidate_for_modeling
strict_grade_10_12_age_15_19,a_H1CO8_yesno,a_grade_wave1,categorical,binary_outcome_by_categorical_predictor,398,398,244,154,3,63.367335939552056,range_weighted_pct_yes_across_predictor_categories,8.619426796473903,NA,NA,0.37150455122298365,rao_scott_chisq_completed,0.8358852402517132,no_bivariate_evidence,8.619426796473903,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,core_covariate,candidate_for_modeling
strict_grade_10_12_age_15_19,a_H1CO8_yesno,derived_grade_wave1,categorical,binary_outcome_by_categorical_predictor,398,398,244,154,3,63.367335939552056,range_weighted_pct_yes_across_predictor_categories,8.619426796473903,NA,NA,0.37150455122298365,rao_scott_chisq_completed,0.8358852402517132,no_bivariate_evidence,8.619426796473903,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,script05_derived_variable,candidate_for_modeling
strict_grade_10_12_age_15_19,a_H1CO8_yesno,num_H1GI20,categorical,binary_outcome_by_categorical_predictor,398,398,244,154,3,63.367335939552056,range_weighted_pct_yes_across_predictor_categories,8.619426796473903,NA,NA,0.37150455122298365,rao_scott_chisq_completed,0.8358852402517132,no_bivariate_evidence,8.619426796473903,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
strict_grade_10_12_age_15_19,a_H1CO8_yesno,num_IMONTH,categorical,binary_outcome_by_categorical_predictor,398,398,244,154,9,63.367335939552056,range_weighted_pct_yes_across_predictor_categories,60.7039010505679,NA,NA,0.3973202465618063,rao_scott_chisq_completed,0.8408484657219881,no_bivariate_evidence,60.7039010505679,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
strict_grade_10_12_age_15_19,a_H1CO8_yesno,num_H1WP10,categorical,binary_outcome_by_categorical_predictor,353,353,212,141,4,61.894387965762505,range_weighted_pct_yes_across_predictor_categories,45.34138824723131,NA,NA,0.41269525070454094,rao_scott_chisq_completed,0.8408484657219881,no_bivariate_evidence,45.34138824723131,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
strict_grade_10_12_age_15_19,a_H1CO8_yesno,num_H1PA7,binary,binary_outcome_by_categorical_predictor,383,383,234,149,2,63.266033622232946,range_weighted_pct_yes_across_predictor_categories,4.520988245406478,NA,NA,0.41577341303168514,rao_scott_chisq_completed,0.8408484657219881,no_bivariate_evidence,4.520988245406478,NA,candidate_outcome_for_bivariate_analysis,NA,binary,numeric_cleaned_item,candidate_for_modeling
strict_grade_10_12_age_15_19,a_H1CO8_yesno,num_H1PF17,categorical,binary_outcome_by_categorical_predictor,381,381,236,145,5,64.72741395970544,range_weighted_pct_yes_across_predictor_categories,23.640856119103667,NA,NA,0.45027092937832214,rao_scott_chisq_completed,0.8408484657219881,no_bivariate_evidence,23.640856119103667,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
strict_grade_10_12_age_15_19,a_H1CO8_yesno,num_H1PR7,categorical,binary_outcome_by_categorical_predictor,397,397,243,154,6,63.18221624936339,range_weighted_pct_yes_across_predictor_categories,34.85950280622322,NA,NA,0.4570032685089428,rao_scott_chisq_completed,0.8408484657219881,no_bivariate_evidence,34.85950280622322,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
strict_grade_10_12_age_15_19,a_H1CO8_yesno,num_H1BC8,categorical,binary_outcome_by_categorical_predictor,394,394,240,154,5,63.06089213177522,range_weighted_pct_yes_across_predictor_categories,15.75596273421393,NA,NA,0.4657616383527994,rao_scott_chisq_completed,0.8408484657219881,no_bivariate_evidence,15.75596273421393,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
strict_grade_10_12_age_15_19,a_H1CO8_yesno,num_H1RP3,categorical,binary_outcome_by_categorical_predictor,396,396,243,153,5,63.74567891296678,range_weighted_pct_yes_across_predictor_categories,29.847472428352134,NA,NA,0.477997070602574,rao_scott_chisq_completed,0.8408484657219881,no_bivariate_evidence,29.847472428352134,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
strict_grade_10_12_age_15_19,a_H1CO8_yesno,num_H1MO9,categorical,binary_outcome_by_categorical_predictor,381,381,232,149,5,63.404521999921755,range_weighted_pct_yes_across_predictor_categories,13.413031547543838,NA,NA,0.48097461430488997,rao_scott_chisq_completed,0.8408484657219881,no_bivariate_evidence,13.413031547543838,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
strict_grade_10_12_age_15_19,a_H1CO8_yesno,num_H1GI1Y,categorical,binary_outcome_by_categorical_predictor,398,398,244,154,6,63.367335939552056,range_weighted_pct_yes_across_predictor_categories,51.389993586187586,NA,NA,0.5193185972329578,rao_scott_chisq_completed,0.8408484657219881,no_bivariate_evidence,51.389993586187586,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
strict_grade_10_12_age_15_19,a_H1CO8_yesno,num_H1PR3,categorical,binary_outcome_by_categorical_predictor,398,398,244,154,5,63.367335939552056,range_weighted_pct_yes_across_predictor_categories,67.2903438897927,NA,NA,0.5209903917380726,rao_scott_chisq_completed,0.8408484657219881,no_bivariate_evidence,67.2903438897927,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
strict_grade_10_12_age_15_19,a_H1CO8_yesno,num_H1GH46,categorical,binary_outcome_by_categorical_predictor,397,397,243,154,5,63.27529676921908,range_weighted_pct_yes_across_predictor_categories,14.68344542755591,NA,NA,0.540510078179522,rao_scott_chisq_completed,0.8408484657219881,no_bivariate_evidence,14.68344542755591,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
strict_grade_10_12_age_15_19,a_H1CO8_yesno,num_H1PR2,categorical,binary_outcome_by_categorical_predictor,398,398,244,154,6,63.367335939552056,range_weighted_pct_yes_across_predictor_categories,45.93822993875831,NA,NA,0.5469400647632799,rao_scott_chisq_completed,0.8408484657219881,no_bivariate_evidence,45.93822993875831,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
strict_grade_10_12_age_15_19,a_H1CO8_yesno,num_H1GI1M,continuous,binary_outcome_by_continuous_predictor,398,398,244,154,NA,63.367335939552056,weighted_mean_difference_yes_minus_no,-0.25101186915839424,6.495433801451222,6.746445670609616,0.5472188427714526,weighted_t_test_completed,0.8408484657219881,no_bivariate_evidence,0.25101186915839424,NA,candidate_outcome_for_bivariate_analysis,NA,continuous,numeric_cleaned_item,candidate_for_modeling
